"rs","effect","Site","country","in_lab","Ntotal","B_or_W","design","or_stat_test","effect_type","effect_size","ncontrol","ntreatment","outcomes1_2","outcome_c1","outcome_t1","outcome_c2","outcome_t2"
"ML3","Warmth Perceptions","AshlandUniversity","USA",1,"79","Between","control vs. treatment","Independent samples t-test","d","-0.272482199243946",42,37,"mean _ SD",70.667,69.514,3.836,4.641
"ML3","Warmth Perceptions","BradleyUniversity","USA",1,"116","Between","control vs. treatment","Independent samples t-test","d","-0.108958824028693",46,70,"mean _ SD",70.13,69.671,4.598,3.941
"ML3","Warmth Perceptions","CarletonUniversity","CAN",1,"37","Between","control vs. treatment","Independent samples t-test","d","-0.0583907410394358",16,21,"mean _ SD",67.375,67,5.277,7.162
"ML3","Warmth Perceptions","Ithaca","USA",1,"83","Between","control vs. treatment","Independent samples t-test","d","0.262609301118695",45,38,"mean _ SD",66.2,67.447,4.934,4.518
"ML3","Warmth Perceptions","MiamiUniversity","USA",1,"94","Between","control vs. treatment","Independent samples t-test","d","-0.0910878516504992",40,54,"mean _ SD",70.6,70.352,2.79,2.672
"ML3","Warmth Perceptions","MichiganStateUniversity","USA",1,"298","Between","control vs. treatment","Independent samples t-test","d","0.0742083845002141",137,161,"mean _ SD",69.336,69.64,4.31,3.906
"ML3","Warmth Perceptions","MontanaStateUniversity","USA",1,"122","Between","control vs. treatment","Independent samples t-test","d","0.0538696605092785",68,54,"mean _ SD",69.897,70.148,4.921,4.306
"ML3","Warmth Perceptions","NovaSoutheasternUniversity","USA",1,"129","Between","control vs. treatment","Independent samples t-test","d","-0.0857371890897133",72,57,"mean _ SD",75.25,74.877,4.151,4.591
"ML3","Warmth Perceptions","OSUNewark","USA",1,"153","Between","control vs. treatment","Independent samples t-test","d","-0.167381139016629",83,70,"mean _ SD",70.265,69.543,4.701,3.802
"ML3","Warmth Perceptions","PacificLutheranUniversity","USA",1,"93","Between","control vs. treatment","Independent samples t-test","d","-0.168766004104368",44,49,"mean _ SD",69,68.163,5.447,4.478
"ML3","Warmth Perceptions","abington","USA",1,"112","Between","control vs. treatment","Independent samples t-test","d","-0.0782695429517072",62,50,"mean _ SD",69.484,69.04,6.314,4.755
"ML3","Warmth Perceptions","SDSU","USA",1,"134","Between","control vs. treatment","Independent samples t-test","d","-0.0609653579345996",65,69,"mean _ SD",73.462,73.145,5.062,5.326
"ML3","Warmth Perceptions","TAMU","USA",1,"172","Between","control vs. treatment","Independent samples t-test","d","0.0545816770366005",89,83,"mean _ SD",73.899,74.072,3.388,2.917
"ML3","Warmth Perceptions","UCDavis","USA",1,"115","Between","control vs. treatment","Independent samples t-test","d","0.370641911533008",61,54,"mean _ SD",71.574,73.333,5.201,4.171
"ML3","Warmth Perceptions","UCRiverside","USA",1,"237","Between","control vs. treatment","Independent samples t-test","d","-0.139368210330544",127,110,"mean _ SD",74.008,73.5,3.749,3.521
"ML3","Warmth Perceptions","UFL","USA",1,"132","Between","control vs. treatment","Independent samples t-test","d","0.0135846082121632",77,55,"mean _ SD",73.61,73.655,3.277,3.362
"ML3","Warmth Perceptions","UniversityOfSouthernMississippi","USA",1,"87","Between","control vs. treatment","Independent samples t-test","d","0.229457446892512",45,42,"mean _ SD",71.689,72.714,4.111,4.82
"ML3","Warmth Perceptions","UniversityOfToronto","CAN",1,"70","Between","control vs. treatment","Independent samples t-test","d","0.25490080320156",40,30,"mean _ SD",72.325,73.567,5.25,4.313
"ML3","Warmth Perceptions","UVA","USA",1,"189","Between","control vs. treatment","Independent samples t-test","d","0.0818094167843874",112,77,"mean _ SD",71.089,71.39,3.613,3.774
"ML3","Warmth Perceptions","VCU","USA",1,"92","Between","control vs. treatment","Independent samples t-test","d","-0.295468694718555",40,52,"mean _ SD",73.725,72.231,5.593,4.604
"ML3","Warmth Perceptions","mturk","USA",0,"575","Between","control vs. treatment","Independent samples t-test","d","0.10339801838783",293,282,"mean _ SD",71.055,71.596,5.09,5.376
"ML3","Weight Embodiment","AshlandUniversity","USA",1,"72","Between","control vs. treatment","Independent samples t-test","d","0.117089047070034",38,34,"mean _ SD",6.342,6.471,1.097,1.107
"ML3","Weight Embodiment","BradleyUniversity","USA",1,"109","Between","control vs. treatment","Independent samples t-test","d","0.197594651739795",56,53,"mean _ SD",6.13,6.346,1.26,0.883
"ML3","Weight Embodiment","CarletonUniversity","CAN",1,"39","Between","control vs. treatment","Independent samples t-test","d","-0.103012368148568",20,19,"mean _ SD",6.105,6,0.809,1.202
"ML3","Weight Embodiment","Ithaca","USA",1,"64","Between","control vs. treatment","Independent samples t-test","d","0.0550507844007864",32,32,"mean _ SD",6.032,6.097,1.251,1.106
"ML3","Weight Embodiment","MiamiUniversity","USA",1,"82","Between","control vs. treatment","Independent samples t-test","d","0.117187895861713",42,40,"mean _ SD",5.951,6.1,1.341,1.194
"ML3","Weight Embodiment","MichiganStateUniversity","USA",1,"274","Between","control vs. treatment","Independent samples t-test","d","0.0165182408569228",142,132,"mean _ SD",6.029,6.046,1.096,0.952
"ML3","Weight Embodiment","MontanaStateUniversity","USA",1,"109","Between","control vs. treatment","Independent samples t-test","d","-0.107008426995423",56,53,"mean _ SD",6.182,6.075,1.038,0.958
"ML3","Weight Embodiment","NovaSoutheasternUniversity","USA",1,"85","Between","control vs. treatment","Independent samples t-test","d","0.417973117329184",45,40,"mean _ SD",6.244,6.575,0.957,0.549
"ML3","Weight Embodiment","OSUNewark","USA",1,"127","Between","control vs. treatment","Independent samples t-test","d","-0.246475688325407",63,64,"mean _ SD",6.194,5.905,1.006,1.316
"ML3","Weight Embodiment","PacificLutheranUniversity","USA",1,"103","Between","control vs. treatment","Independent samples t-test","d","-0.024954035260698",53,50,"mean _ SD",6.264,6.24,1.077,0.822
"ML3","Weight Embodiment","abington","USA",1,"118","Between","control vs. treatment","Independent samples t-test","d","0.186155896102395",59,59,"mean _ SD",6.036,6.254,1.159,1.183
"ML3","Weight Embodiment","SDSU","USA",1,"131","Between","control vs. treatment","Independent samples t-test","d","-0.114827173325613",64,67,"mean _ SD",6.359,6.239,0.721,1.28
"ML3","Weight Embodiment","TAMU","USA",1,"153","Between","control vs. treatment","Independent samples t-test","d","0.144275394635775",75,78,"mean _ SD",6.2,6.308,0.805,0.69
"ML3","Weight Embodiment","UCDavis","USA",1,"105","Between","control vs. treatment","Independent samples t-test","d","0.0166856229414061",53,52,"mean _ SD",5.981,6,1.019,1.249
"ML3","Weight Embodiment","UCRiverside","USA",1,"212","Between","control vs. treatment","Independent samples t-test","d","-0.0316779984219989",107,105,"mean _ SD",6.178,6.144,1.008,1.136
"ML3","Weight Embodiment","UFL","USA",1,"121","Between","control vs. treatment","Independent samples t-test","d","0.0951309843270357",61,60,"mean _ SD",6,6.083,1,0.72
"ML3","Weight Embodiment","UniversityOfSouthernMississippi","USA",1,"79","Between","control vs. treatment","Independent samples t-test","d","0.0511228420699587",38,41,"mean _ SD",6.243,6.3,1.116,1.114
"ML3","Weight Embodiment","UniversityOfToronto","CAN",1,"73","Between","control vs. treatment","Independent samples t-test","d","-0.343581288726192",36,37,"mean _ SD",6.083,5.75,0.806,1.105
"ML3","Weight Embodiment","UVA","USA",1,"171","Between","control vs. treatment","Independent samples t-test","d","0.0909597229342456",86,85,"mean _ SD",6.083,6.163,0.881,0.878
"ML3","Weight Embodiment","VCU","USA",1,"89","Between","control vs. treatment","Independent samples t-test","d","0.119373445731832",44,45,"mean _ SD",6.186,6.289,1.006,0.695
"ML3","Availability","AshlandUniversity","USA",1,"77","Between","Choice of category 1 or 2","sign test","r","-0.14349931",NA,NA,"count letter position (first, third) _ NA",44,33,NA,NA
"ML3","Availability","BradleyUniversity","USA",1,"112","Between","Choice of category 1 or 2","sign test","r","0",NA,NA,"count letter position (first, third) _ NA",56,56,NA,NA
"ML3","Availability","CarletonUniversity","CAN",1,"37","Between","Choice of category 1 or 2","sign test","r","0.133786376",NA,NA,"count letter position (first, third) _ NA",16,21,NA,NA
"ML3","Availability","Ithaca","USA",1,"86","Between","Choice of category 1 or 2","sign test","r","-0.114247023",NA,NA,"count letter position (first, third) _ NA",48,38,NA,NA
"ML3","Availability","MiamiUniversity","USA",1,"91","Between","Choice of category 1 or 2","sign test","r","0.205517234",NA,NA,"count letter position (first, third) _ NA",36,55,NA,NA
"ML3","Availability","MichiganStateUniversity","USA",1,"303","Between","Choice of category 1 or 2","sign test","r","-0.004999938",NA,NA,"count letter position (first, third) _ NA",152,151,NA,NA
"ML3","Availability","MontanaStateUniversity","USA",1,"116","Between","Choice of category 1 or 2","sign test","r","0.034978582",NA,NA,"count letter position (first, third) _ NA",56,60,NA,NA
"ML3","Availability","NovaSoutheasternUniversity","USA",1,"122","Between","Choice of category 1 or 2","sign test","r","-0.014998313",NA,NA,"count letter position (first, third) _ NA",62,60,NA,NA
"ML3","Availability","OSUNewark","USA",1,"148","Between","Choice of category 1 or 2","sign test","r","-0.024992191",NA,NA,"count letter position (first, third) _ NA",76,72,NA,NA
"ML3","Availability","PacificLutheranUniversity","USA",1,"99","Between","Choice of category 1 or 2","sign test","r","0.172380332",NA,NA,"count letter position (first, third) _ NA",41,58,NA,NA
"ML3","Availability","abington","USA",1,"103","Between","Choice of category 1 or 2","sign test","r","-0.069829128",NA,NA,"count letter position (first, third) _ NA",55,48,NA,NA
"ML3","Availability","SDSU","USA",1,"133","Between","Choice of category 1 or 2","sign test","r","0.004999938",NA,NA,"count letter position (first, third) _ NA",66,67,NA,NA
"ML3","Availability","TAMU","USA",1,"171","Between","Choice of category 1 or 2","sign test","r","-0.014998313",NA,NA,"count letter position (first, third) _ NA",87,84,NA,NA
"ML3","Availability","UCDavis","USA",1,"114","Between","Choice of category 1 or 2","sign test","r","0.191395051",NA,NA,"count letter position (first, third) _ NA",46,68,NA,NA
"ML3","Availability","UCRiverside","USA",1,"217","Between","Choice of category 1 or 2","sign test","r","0.10442593",NA,NA,"count letter position (first, third) _ NA",97,120,NA,NA
"ML3","Availability","UFL","USA",1,"129","Between","Choice of category 1 or 2","sign test","r","-0.039968038",NA,NA,"count letter position (first, third) _ NA",67,62,NA,NA
"ML3","Availability","UniversityOfSouthernMississippi","USA",1,"80","Between","Choice of category 1 or 2","sign test","r","0.049937617",NA,NA,"count letter position (first, third) _ NA",38,42,NA,NA
"ML3","Availability","UniversityOfToronto","CAN",1,"78","Between","Choice of category 1 or 2","sign test","r","0.074789948",NA,NA,"count letter position (first, third) _ NA",36,42,NA,NA
"ML3","Availability","UVA","USA",1,"190","Between","Choice of category 1 or 2","sign test","r","0.074789948",NA,NA,"count letter position (first, third) _ NA",88,102,NA,NA
"ML3","Availability","VCU","USA",1,"91","Between","Choice of category 1 or 2","sign test","r","0.119145221",NA,NA,"count letter position (first, third) _ NA",40,51,NA,NA
"ML3","Availability","mturk","USA",0,"591","Between","Choice of category 1 or 2","sign test","r","0.089637699",NA,NA,"count letter position (first, third) _ NA",269,322,NA,NA
"ML3","Metaphor","AshlandUniversity","USA",1,"44","Between","Choice of category 1 or 2","Chisquare","r","0.359291738",NA,NA,"count prime (consistent, inconsistent) _ NA",14,30,NA,NA
"ML3","Metaphor","BradleyUniversity","USA",1,"58","Between","Choice of category 1 or 2","Chisquare","r","0.034978582",NA,NA,"count prime (consistent, inconsistent) _ NA",28,30,NA,NA
"ML3","Metaphor","CarletonUniversity","CAN",1,"23","Between","Choice of category 1 or 2","Chisquare","r","0.044954507",NA,NA,"count prime (consistent, inconsistent) _ NA",11,12,NA,NA
"ML3","Metaphor","Ithaca","USA",1,"39","Between","Choice of category 1 or 2","Chisquare","r","0.27852445",NA,NA,"count prime (consistent, inconsistent) _ NA",14,25,NA,NA
"ML3","Metaphor","MiamiUniversity","USA",1,"52","Between","Choice of category 1 or 2","Chisquare","r","0.039968038",NA,NA,"count prime (consistent, inconsistent) _ NA",25,27,NA,NA
"ML3","Metaphor","MichiganStateUniversity","USA",1,"159","Between","Choice of category 1 or 2","Chisquare","r","0.044954507",NA,NA,"count prime (consistent, inconsistent) _ NA",76,83,NA,NA
"ML3","Metaphor","MontanaStateUniversity","USA",1,"64","Between","Choice of category 1 or 2","Chisquare","r","0.309086072",NA,NA,"count prime (consistent, inconsistent) _ NA",22,42,NA,NA
"ML3","Metaphor","NovaSoutheasternUniversity","USA",1,"68","Between","Choice of category 1 or 2","Chisquare","r","0.321902733",NA,NA,"count prime (consistent, inconsistent) _ NA",23,45,NA,NA
"ML3","Metaphor","OSUNewark","USA",1,"73","Between","Choice of category 1 or 2","Chisquare","r","0.014998313",NA,NA,"count prime (consistent, inconsistent) _ NA",36,37,NA,NA
"ML3","Metaphor","PacificLutheranUniversity","USA",1,"52","Between","Choice of category 1 or 2","Chisquare","r","0.304775727",NA,NA,"count prime (consistent, inconsistent) _ NA",18,34,NA,NA
"ML3","Metaphor","abington","USA",1,"53","Between","Choice of category 1 or 2","Chisquare","r","0.205517234",NA,NA,"count prime (consistent, inconsistent) _ NA",21,32,NA,NA
"ML3","Metaphor","SDSU","USA",1,"65","Between","Choice of category 1 or 2","Chisquare","r","0.260665852",NA,NA,"count prime (consistent, inconsistent) _ NA",24,41,NA,NA
"ML3","Metaphor","TAMU","USA",1,"109","Between","Choice of category 1 or 2","Chisquare","r","0.079745222",NA,NA,"count prime (consistent, inconsistent) _ NA",50,59,NA,NA
"ML3","Metaphor","UCDavis","USA",1,"63","Between","Choice of category 1 or 2","Chisquare","r","0.205517234",NA,NA,"count prime (consistent, inconsistent) _ NA",25,38,NA,NA
"ML3","Metaphor","UCRiverside","USA",1,"110","Between","Choice of category 1 or 2","Chisquare","r","0.054917001",NA,NA,"count prime (consistent, inconsistent) _ NA",52,58,NA,NA
"ML3","Metaphor","UFL","USA",1,"72","Between","Choice of category 1 or 2","Chisquare","r","0.109340479",NA,NA,"count prime (consistent, inconsistent) _ NA",32,40,NA,NA
"ML3","Metaphor","UniversityOfSouthernMississippi","USA",1,"39","Between","Choice of category 1 or 2","Chisquare","r","0.024992191",NA,NA,"count prime (consistent, inconsistent) _ NA",19,20,NA,NA
"ML3","Metaphor","UniversityOfToronto","CAN",1,"37","Between","Choice of category 1 or 2","Chisquare","r","0.23796223",NA,NA,"count prime (consistent, inconsistent) _ NA",14,23,NA,NA
"ML3","Metaphor","UVA","USA",1,"104","Between","Choice of category 1 or 2","Chisquare","r","0.019996001",NA,NA,"count prime (consistent, inconsistent) _ NA",51,53,NA,NA
"ML3","Metaphor","VCU","USA",1,"51","Between","Choice of category 1 or 2","Chisquare","r","-0.059892291",NA,NA,"count prime (consistent, inconsistent) _ NA",27,24,NA,NA
"ML3","Credentials interaction","AshlandUniversity","USA",1,"84","Between","Group x continuous variable","Linear regression with ANOVA","r","0.259848111",42,42,"NA _ NA",NA,NA,NA,NA
"ML3","Credentials interaction","BradleyUniversity","USA",1,"120","Between","Group x continuous variable","Linear regression with ANOVA","r","-0.040245419",67,53,"NA _ NA",NA,NA,NA,NA
"ML3","Credentials interaction","CarletonUniversity","CAN",1,"44","Between","Group x continuous variable","Linear regression with ANOVA","r","-0.071159694",22,22,"NA _ NA",NA,NA,NA,NA
"ML3","Credentials interaction","Ithaca","USA",1,"92","Between","Group x continuous variable","Linear regression with ANOVA","r","0.182461713",46,46,"NA _ NA",NA,NA,NA,NA
"ML3","Credentials interaction","MiamiUniversity","USA",1,"93","Between","Group x continuous variable","Linear regression with ANOVA","r","-0.181650177",41,52,"NA _ NA",NA,NA,NA,NA
"ML3","Credentials interaction","MichiganStateUniversity","USA",1,"316","Between","Group x continuous variable","Linear regression with ANOVA","r","0.071742506",161,155,"NA _ NA",NA,NA,NA,NA
"ML3","Credentials interaction","MontanaStateUniversity","USA",1,"124","Between","Group x continuous variable","Linear regression with ANOVA","r","-0.108938302",62,62,"NA _ NA",NA,NA,NA,NA
"ML3","Credentials interaction","NovaSoutheasternUniversity","USA",1,"130","Between","Group x continuous variable","Linear regression with ANOVA","r","-0.042816101",72,58,"NA _ NA",NA,NA,NA,NA
"ML3","Credentials interaction","OSUNewark","USA",1,"155","Between","Group x continuous variable","Linear regression with ANOVA","r","-0.032604569",69,86,"NA _ NA",NA,NA,NA,NA
